category,player_id,gender,country,debut_year,birth_year,birth_month,nr_youth_years,nr_youth_championships,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20
youth,11478,women,France,2015,1999,5,2,2,0,0,0,1,1,0,0,0
youth,11479,men,France,2015,1995,9,1,1,0,0,0,0,0,0,0,1
youth,11480,women,France,2015,1995,3,1,1,0,0,0,0,0,0,0,1
youth,11481,women,France,2015,1996,7,1,1,0,0,0,0,0,0,1,0
youth,11482,women,France,2015,1996,4,1,1,0,0,0,0,0,0,1,0
youth,11483,women,France,2015,1996,4,1,1,0,0,0,0,0,0,1,0
youth,11484,women,France,2015,1996,5,1,1,0,0,0,0,0,0,1,0
youth,11485,men,Georgia,2015,1999,7,2,2,0,0,0,1,0,1,0,0
youth,11486,men,Georgia,2015,1996,11,1,1,0,0,0,0,0,0,1,0
youth,11487,men,Georgia,2015,1999,1,3,3,0,0,0,1,0,1,1,0
youth,11488,men,Georgia,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11489,men,Georgia,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11490,men,Georgia,2015,1999,10,3,3,0,0,0,1,0,1,1,0
youth,11491,men,Georgia,2015,1999,1,3,3,0,0,0,1,0,1,0,1
youth,11492,men,Georgia,2015,1999,9,2,2,0,0,0,1,0,0,0,1
youth,11493,men,Georgia,2015,1999,9,2,2,0,0,0,1,0,0,0,1
youth,11494,men,Georgia,2015,1999,11,1,1,0,0,0,1,0,0,0,0
youth,11495,men,Georgia,2015,1999,10,3,3,0,0,0,1,0,1,0,1
youth,11496,men,Georgia,2015,1999,4,3,3,0,0,0,1,0,1,0,1
youth,11497,men,Germany,2015,1997,1,2,2,0,0,0,0,0,1,0,1
youth,11498,women,Germany,2015,1999,2,3,3,0,0,0,1,1,1,0,0
youth,11499,women,Germany,2015,1998,6,4,4,0,0,0,0,1,1,1,1
youth,11500,women,Germany,2015,1999,1,2,2,0,0,0,1,0,0,0,1
youth,11501,men,Germany,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11502,men,Germany,2015,1999,6,3,4,0,0,0,1,0,2,0,1
youth,11503,men,Germany,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11504,men,Germany,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11505,men,Germany,2015,1997,1,1,1,0,0,0,0,0,1,0,0
youth,11506,women,Germany,2015,1996,9,1,1,0,0,0,0,0,0,1,0
youth,11507,women,Germany,2015,1995,1,1,1,0,0,0,0,0,0,0,1
youth,11508,men,Germany,2015,1997,4,2,2,0,0,0,0,0,1,0,1
youth,11509,women,Germany,2015,1998,5,1,1,0,0,0,0,1,0,0,0
youth,11510,women,Germany,2015,1997,12,1,1,0,0,0,0,0,1,0,0
youth,11511,men,Germany,2015,1999,4,2,2,0,0,0,1,0,1,0,0
youth,11512,men,Germany,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11513,men,Germany,2015,1999,9,2,3,0,0,0,1,0,2,0,0
youth,11514,men,Germany,2015,1999,3,3,3,0,0,0,1,0,0,1,1
youth,11515,men,Germany,2015,1999,3,3,3,0,0,0,1,0,1,1,0
youth,11516,men,Germany,2015,1999,3,2,2,0,0,0,1,0,1,0,0
youth,11517,women,Germany,2015,1999,6,2,2,0,0,0,1,0,1,0,0
youth,11518,women,Germany,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11519,women,Germany,2015,1999,10,3,3,0,0,0,1,0,1,1,0
youth,11520,men,Germany,2015,1995,8,1,1,0,0,0,0,0,0,0,1
youth,11522,women,Germany,2015,1996,1,2,2,0,0,0,0,0,0,1,1
youth,11523,men,Great Britain,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11524,women,Great Britain,2015,1995,9,1,1,0,0,0,0,0,0,0,1
youth,11525,men,Great Britain,2015,1996,3,1,1,0,0,0,0,0,0,1,0
youth,11527,women,Greece,2015,1999,10,2,2,0,0,0,1,0,1,0,0
youth,11528,men,Greece,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11529,men,Greece,2015,1997,1,2,2,0,0,0,0,0,1,0,1
youth,11530,men,Greece,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11531,women,Greece,2015,1999,7,5,5,0,0,0,1,1,1,1,1
youth,11532,women,Greece,2015,1999,2,3,3,0,0,0,1,0,1,0,1
youth,11533,women,Greece,2015,1998,7,1,1,0,0,0,0,1,0,0,0
youth,11534,men,Greece,2015,1999,6,4,4,0,0,0,1,0,1,1,1
youth,11535,men,Greece,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11536,men,Greece,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11537,women,Greece,2015,1998,5,3,3,0,0,0,0,1,1,1,0
youth,11538,women,Greece,2015,1998,6,2,2,0,0,0,0,1,0,1,0
youth,11539,men,Greece,2015,1999,12,1,1,0,0,0,1,0,0,0,0
youth,11540,men,Greece,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11541,men,Greece,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11542,men,Greece,2015,1999,1,4,4,0,0,0,1,0,1,1,1
youth,11543,men,Greece,2015,1999,10,1,1,0,0,0,1,0,0,0,0
youth,11544,men,Greece,2015,1999,1,3,3,0,0,0,1,0,1,0,1
youth,11545,men,Greece,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11546,women,Greece,2015,1998,4,2,2,0,0,0,0,1,0,0,1
youth,11547,women,Greece,2015,1999,7,5,5,0,0,0,1,1,1,1,1
youth,11548,women,Greece,2015,1999,2,3,3,0,0,0,1,1,1,0,0
youth,11549,women,Greece,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11550,women,Greece,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11551,women,Greece,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11552,women,Greece,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11553,women,Greece,2015,1996,11,2,2,0,0,0,0,0,0,1,1
youth,11554,women,Hungary,2015,1995,8,1,1,0,0,0,0,0,0,0,1
youth,11555,women,Hungary,2015,1995,5,1,1,0,0,0,0,0,0,0,1
youth,11556,men,Hungary,2015,1995,12,1,1,0,0,0,0,0,0,0,1
youth,11557,women,Hungary,2015,1999,7,3,4,0,0,0,1,1,2,0,0
youth,11558,men,Hungary,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11559,men,Hungary,2015,1995,8,1,1,0,0,0,0,0,0,0,1
youth,11560,men,Hungary,2015,1998,11,1,1,0,0,0,0,1,0,0,0
youth,11561,men,Hungary,2015,1998,10,3,3,0,0,0,0,1,0,1,1
youth,11562,women,Hungary,2015,1997,11,2,2,0,0,0,0,0,1,0,1
youth,11563,women,Hungary,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11564,men,Hungary,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11565,men,Hungary,2015,1999,8,2,2,0,0,0,1,0,0,1,0
youth,11566,men,Hungary,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11567,men,Hungary,2015,1999,3,3,3,0,0,0,1,0,1,0,1
youth,11568,men,Hungary,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11569,men,Hungary,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11570,men,Hungary,2015,1999,1,3,3,0,0,0,1,0,1,0,1
youth,11571,men,Hungary,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11572,men,Hungary,2015,1999,5,2,2,0,0,0,1,0,1,0,0
youth,11573,men,Hungary,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11574,women,Hungary,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11575,women,Hungary,2015,1999,12,3,4,0,0,0,1,1,2,0,0
youth,11576,men,Hungary,2015,1995,3,1,1,0,0,0,0,0,0,0,1
youth,11577,women,Iceland,2015,1997,1,1,1,0,0,0,0,0,1,0,0
youth,11578,men,Iceland,2015,1998,5,3,3,0,0,0,0,1,0,1,1
youth,11579,men,Iceland,2015,1998,4,2,2,0,0,0,0,1,0,0,1
youth,11580,men,Iceland,2015,1997,5,1,1,0,0,0,0,0,1,0,0
youth,11581,men,Iceland,2015,1997,2,2,2,0,0,0,0,0,1,0,1
youth,11582,men,Iceland,2015,1997,4,2,2,0,0,0,0,0,1,0,1
youth,11583,men,Iceland,2015,1997,2,2,2,0,0,0,0,0,1,0,1
youth,11584,men,Iceland,2015,1998,4,2,2,0,0,0,0,1,0,0,1
youth,11585,men,Iceland,2015,1997,10,2,2,0,0,0,0,0,1,0,1
youth,11586,women,Iceland,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11587,women,Iceland,2015,1998,9,4,4,0,0,0,0,1,1,1,1
youth,11588,women,Iceland,2015,1998,9,2,2,0,0,0,0,1,1,0,0
youth,11589,women,Iceland,2015,1998,4,3,3,0,0,0,0,1,1,1,0
youth,11590,women,Iceland,2015,1998,1,3,3,0,0,0,0,1,1,1,0
youth,11591,women,Iceland,2015,1997,5,2,2,0,0,0,0,0,1,0,1
youth,11592,women,Iceland,2015,1998,9,4,4,0,0,0,0,1,1,1,1
youth,11593,women,Iceland,2015,1998,5,3,3,0,0,0,0,1,1,1,0
youth,11594,women,Iceland,2015,1998,3,3,3,0,0,0,0,1,1,1,0
youth,11595,women,Iceland,2015,1998,9,3,3,0,0,0,0,1,1,1,0
youth,11596,men,Iceland,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11597,men,Iceland,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11598,men,Iceland,2015,1999,1,2,2,0,0,0,1,0,0,0,1
youth,11599,men,Iceland,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11600,men,Iceland,2015,1999,3,2,2,0,0,0,1,0,0,1,0
youth,11601,men,Iceland,2015,1999,11,3,3,0,0,0,1,0,1,0,1
youth,11602,men,Iceland,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11603,men,Iceland,2015,1999,7,3,3,0,0,0,1,0,1,0,1
youth,11604,men,Iceland,2015,1999,8,2,2,0,0,0,1,0,1,0,0
youth,11605,men,Iceland,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11606,men,Iceland,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11607,men,Iceland,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11611,men,Ireland,2015,1998,1,2,2,0,0,0,0,1,0,1,0
youth,11612,men,Ireland,2015,1997,9,2,2,0,0,0,0,0,1,0,1
youth,11613,men,Ireland,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11614,men,Ireland,2015,1997,2,2,2,0,0,0,0,0,1,0,1
youth,11615,men,Ireland,2015,1997,10,1,1,0,0,0,0,0,1,0,0
youth,11616,men,Ireland,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11617,men,Ireland,2015,1997,1,1,1,0,0,0,0,0,1,0,0
youth,11618,women,Ireland,2015,1997,7,1,1,0,0,0,0,0,1,0,0
youth,11619,women,Ireland,2015,1997,12,1,1,0,0,0,0,0,1,0,0
youth,11620,women,Ireland,2015,1997,12,1,1,0,0,0,0,0,1,0,0
youth,11621,men,Ireland,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11622,men,Ireland,2015,1999,2,2,2,0,0,0,1,0,1,0,0
youth,11623,men,Ireland,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11624,men,Ireland,2015,1999,7,2,2,0,0,0,1,0,1,0,0
youth,11625,men,Ireland,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11626,men,Ireland,2015,1999,9,2,2,0,0,0,1,0,1,0,0
youth,11627,men,Ireland,2015,1999,4,2,2,0,0,0,1,0,1,0,0
youth,11628,men,Ireland,2015,1999,5,2,2,0,0,0,1,0,1,0,0
youth,11629,women,Ireland,2015,1999,7,4,4,0,0,0,1,1,1,0,1
youth,11630,women,Ireland,2015,1999,4,4,4,0,0,0,1,1,1,0,1
youth,11631,women,Ireland,2015,1999,9,4,4,0,0,0,1,1,1,0,1
youth,11632,women,Ireland,2015,1999,6,2,2,0,0,0,1,0,0,0,1
youth,11633,women,Ireland,2015,1999,9,4,4,0,0,0,1,1,1,0,1
youth,11634,women,Ireland,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11635,women,Ireland,2015,1999,8,3,3,0,0,0,1,0,1,0,1
youth,11636,women,Ireland,2015,1999,6,4,4,0,0,0,1,1,1,0,1
youth,11637,women,Ireland,2015,1998,6,2,2,0,0,0,0,1,1,0,0
youth,11638,men,Israel,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11639,men,Israel,2015,1995,7,1,1,0,0,0,0,0,0,0,1
youth,11640,men,Israel,2015,1997,12,2,2,0,0,0,0,0,1,0,1
youth,11641,men,Israel,2015,1995,5,1,1,0,0,0,0,0,0,0,1
youth,11642,men,Israel,2015,1999,10,2,2,0,0,0,1,0,1,0,0
youth,11643,men,Israel,2015,1999,2,2,2,0,0,0,1,0,0,1,0
youth,11644,men,Israel,2015,1999,6,2,2,0,0,0,1,0,1,0,0
youth,11645,men,Israel,2015,1999,9,2,2,0,0,0,1,0,0,0,1
youth,11646,men,Israel,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11647,men,Israel,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11648,men,Israel,2015,1999,3,4,4,0,0,0,1,0,1,1,1
youth,11649,men,Israel,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11650,men,Israel,2015,1999,3,3,3,0,0,0,1,0,1,0,1
youth,11651,men,Israel,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11652,men,Israel,2015,1999,10,1,1,0,0,0,1,0,0,0,0
youth,11653,women,Israel,2015,1999,2,2,2,0,0,0,1,0,0,1,0
youth,11654,women,Israel,2015,1999,2,3,3,0,0,0,1,1,1,0,0
youth,11655,women,Israel,2015,1999,12,4,4,0,0,0,1,1,1,0,1
youth,11656,women,Israel,2015,1999,4,5,5,0,0,0,1,1,1,1,1
youth,11657,men,Italy,2015,1995,6,1,1,0,0,0,0,0,0,0,1
youth,11658,men,Italy,2015,1997,7,2,2,0,0,0,0,0,1,0,1
youth,11659,men,Italy,2015,1996,1,1,1,0,0,0,0,0,0,1,0
youth,11660,women,Italy,2015,1999,4,5,6,0,0,0,1,2,1,1,1
youth,11661,women,Italy,2015,1999,8,5,5,0,0,0,1,1,1,1,1
youth,11662,men,Italy,2015,1999,3,3,3,0,0,0,1,0,1,0,1
youth,11663,men,Italy,2015,1997,3,1,1,0,0,0,0,0,1,0,0
youth,11664,men,Italy,2015,1997,9,2,2,0,0,0,0,0,1,0,1
youth,11665,women,Italy,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11666,men,Italy,2015,1999,7,4,5,0,0,0,1,0,2,1,1
youth,11667,men,Italy,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11668,men,Italy,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11669,men,Italy,2015,1999,1,3,3,0,0,0,1,0,1,0,1
youth,11670,men,Italy,2015,1999,11,4,5,0,0,0,1,0,2,1,1
youth,11671,men,Italy,2015,1999,7,2,2,0,0,0,1,0,0,0,1
youth,11672,men,Italy,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11673,men,Italy,2015,1999,8,2,2,0,0,0,1,0,0,0,1
youth,11674,men,Italy,2015,1999,11,2,2,0,0,0,1,0,1,0,0
youth,11675,women,Italy,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11676,women,Italy,2015,1999,1,4,4,0,0,0,1,1,1,0,1
youth,11677,women,Italy,2015,1999,4,5,5,0,0,0,1,1,1,1,1
youth,11678,men,Italy,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11679,men,Italy,2015,1995,4,1,1,0,0,0,0,0,0,0,1
youth,11680,women,Italy,2015,1995,5,1,1,0,0,0,0,0,0,0,1
youth,11681,men,Kosovo,2015,1996,2,1,1,0,0,0,0,0,0,1,0
youth,11682,men,Kosovo,2015,1997,4,2,2,0,0,0,0,0,1,0,1
youth,11683,men,Kosovo,2015,1995,3,1,1,0,0,0,0,0,0,0,1
youth,11684,men,Kosovo,2015,1996,2,1,1,0,0,0,0,0,0,1,0
youth,11685,men,Kosovo,2015,1995,1,1,1,0,0,0,0,0,0,0,1
youth,11686,men,Kosovo,2015,1995,6,1,1,0,0,0,0,0,0,0,1
youth,11687,men,Kosovo,2015,1995,2,1,1,0,0,0,0,0,0,0,1
youth,11688,men,Kosovo,2015,1995,11,1,1,0,0,0,0,0,0,0,1
youth,11689,men,Kosovo,2015,1997,4,2,2,0,0,0,0,0,1,0,1
youth,11690,men,Kosovo,2015,1997,11,1,1,0,0,0,0,0,1,0,0
youth,11691,men,Kosovo,2015,1996,11,1,1,0,0,0,0,0,0,1,0
youth,11692,men,Kosovo,2015,1995,2,1,1,0,0,0,0,0,0,0,1
youth,11693,women,Latvia,2015,1997,1,1,1,0,0,0,0,0,1,0,0
youth,11694,men,Latvia,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11695,men,Latvia,2015,1997,12,2,2,0,0,0,0,0,1,0,1
youth,11696,men,Latvia,2015,1997,7,1,1,0,0,0,0,0,1,0,0
youth,11697,women,Latvia,2015,1999,12,4,6,0,0,0,1,2,2,0,1
youth,11698,men,Latvia,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11699,women,Latvia,2015,1999,2,2,2,0,0,0,1,1,0,0,0
youth,11700,men,Latvia,2015,1999,2,4,4,0,0,0,1,0,1,1,1
youth,11701,men,Latvia,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11702,men,Latvia,2015,1999,1,3,3,0,0,0,1,0,1,1,0
youth,11703,men,Latvia,2015,1999,4,2,2,0,0,0,1,0,1,0,0
youth,11704,men,Latvia,2015,1999,2,4,4,0,0,0,1,0,1,1,1
youth,11705,men,Latvia,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11706,women,Latvia,2015,1999,2,2,2,0,0,0,1,1,0,0,0
youth,11707,women,Latvia,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11708,women,Latvia,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11710,men,Lithuania,2015,1997,3,2,2,0,0,0,0,0,1,0,1
youth,11711,women,Lithuania,2015,1996,6,2,2,0,0,0,0,0,0,1,1
youth,11712,men,Lithuania,2015,1996,2,1,1,0,0,0,0,0,0,1,0
youth,11713,women,Lithuania,2015,1999,4,5,5,0,0,0,1,1,1,1,1
youth,11714,men,Lithuania,2015,1998,4,2,2,0,0,0,0,1,0,0,1
youth,11715,men,Lithuania,2015,1999,1,3,4,0,0,0,1,0,2,0,1
youth,11716,men,Lithuania,2015,1997,9,1,1,0,0,0,0,0,1,0,0
youth,11717,men,Lithuania,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11718,men,Lithuania,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11719,men,Lithuania,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11720,men,Lithuania,2015,1999,4,4,4,0,0,0,1,0,1,1,1
youth,11721,men,Lithuania,2015,1999,1,4,4,0,0,0,1,0,1,1,1
youth,11722,men,Lithuania,2015,1999,9,3,3,0,0,0,1,0,1,0,1
youth,11723,men,Lithuania,2015,1999,8,3,3,0,0,0,1,0,1,0,1
youth,11724,men,Lithuania,2015,1999,4,3,3,0,0,0,1,0,1,0,1
youth,11725,men,Lithuania,2015,1999,12,4,4,0,0,0,1,0,1,1,1
youth,11726,men,Lithuania,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11727,women,Lithuania,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11728,women,Lithuania,2015,1999,11,2,2,0,0,0,1,0,1,0,0
youth,11729,women,Lithuania,2015,1999,4,2,2,0,0,0,1,0,1,0,0
youth,11730,women,Lithuania,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11731,women,Lithuania,2015,1999,10,4,4,0,0,0,1,0,1,1,1
youth,11733,women,Lithuania,2015,1995,4,1,1,0,0,0,0,0,0,0,1
youth,11734,men,Lithuania,2015,1995,8,1,1,0,0,0,0,0,0,0,1
youth,11735,men,Luxembourg,2015,1996,2,1,1,0,0,0,0,0,0,1,0
youth,11736,men,Luxembourg,2015,1997,5,1,1,0,0,0,0,0,1,0,0
youth,11737,women,Luxembourg,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11738,men,Luxembourg,2015,1999,10,1,1,0,0,0,1,0,0,0,0
youth,11739,men,Luxembourg,2015,1999,8,2,2,0,0,0,1,0,0,0,1
youth,11740,men,Luxembourg,2015,1995,9,1,1,0,0,0,0,0,0,0,1
youth,11741,men,Luxembourg,2015,1995,11,1,1,0,0,0,0,0,0,0,1
youth,11742,men,Luxembourg,2015,1998,5,1,1,0,0,0,0,1,0,0,0
youth,11743,men,Luxembourg,2015,1997,8,1,1,0,0,0,0,0,1,0,0
youth,11744,men,Luxembourg,2015,1997,11,1,1,0,0,0,0,0,1,0,0
youth,11745,men,Luxembourg,2015,1999,4,3,3,0,0,0,1,0,1,1,0
youth,11746,men,Luxembourg,2015,1999,8,3,3,0,0,0,1,0,1,0,1
youth,11747,men,Moldova,2015,1996,7,1,1,0,0,0,0,0,0,1,0
youth,11748,men,Moldova,2015,1995,6,1,1,0,0,0,0,0,0,0,1
youth,11749,men,Moldova,2015,1995,1,1,1,0,0,0,0,0,0,0,1
youth,11750,men,Moldova,2015,1995,8,1,1,0,0,0,0,0,0,0,1
youth,11751,men,Moldova,2015,1995,6,1,1,0,0,0,0,0,0,0,1
youth,11752,men,Moldova,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11753,men,Moldova,2015,1995,9,1,1,0,0,0,0,0,0,0,1
youth,11754,men,Moldova,2015,1996,8,1,1,0,0,0,0,0,0,1,0
youth,11755,men,Moldova,2015,1996,5,1,1,0,0,0,0,0,0,1,0
youth,11756,men,Moldova,2015,1995,7,1,1,0,0,0,0,0,0,0,1
youth,11757,women,Montenegro,2015,1998,7,1,1,0,0,0,0,1,0,0,0
youth,11758,men,Montenegro,2015,1997,1,1,1,0,0,0,0,0,1,0,0
youth,11759,men,Montenegro,2015,1996,1,1,1,0,0,0,0,0,0,1,0
youth,11760,men,Montenegro,2015,1999,2,4,4,0,0,0,1,0,1,1,1
youth,11761,men,Montenegro,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11762,men,Montenegro,2015,1999,10,2,2,0,0,0,1,0,0,1,0
youth,11763,men,Montenegro,2015,1999,10,4,4,0,0,0,1,0,1,1,1
youth,11764,men,Montenegro,2015,1999,1,4,4,0,0,0,1,0,1,1,1
youth,11765,men,Montenegro,2015,1999,8,2,2,0,0,0,1,0,0,0,1
youth,11766,men,Montenegro,2015,1999,1,2,2,0,0,0,1,0,1,0,0
youth,11767,men,Montenegro,2015,1999,6,3,3,0,0,0,1,0,1,0,1
youth,11769,women,Montenegro,2015,1995,10,1,1,0,0,0,0,0,0,0,1
youth,11770,men,Netherlands,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11771,men,Netherlands,2015,1997,11,1,1,0,0,0,0,0,1,0,0
youth,11772,men,Netherlands,2015,1996,12,1,1,0,0,0,0,0,0,1,0
youth,11773,women,Netherlands,2015,1999,4,1,1,0,0,0,1,0,0,0,0
youth,11774,women,Netherlands,2015,1999,5,5,6,0,0,0,1,1,2,1,1
youth,11775,men,Netherlands,2015,1997,4,1,1,0,0,0,0,0,1,0,0
youth,11776,men,Netherlands,2015,1997,6,2,2,0,0,0,0,0,1,0,1
youth,11777,men,Netherlands,2015,1997,9,1,1,0,0,0,0,0,1,0,0
youth,11778,men,Netherlands,2015,1998,2,2,2,0,0,0,0,1,0,1,0
youth,11779,men,Netherlands,2015,1997,11,1,1,0,0,0,0,0,1,0,0
youth,11780,men,Netherlands,2015,1999,2,3,3,0,0,0,1,0,1,1,0
youth,11781,men,Netherlands,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11782,men,Netherlands,2015,1999,8,4,4,0,0,0,1,0,1,1,1
youth,11783,men,Netherlands,2015,1999,11,3,3,0,0,0,1,0,1,0,1
youth,11784,men,Netherlands,2015,1999,11,3,3,0,0,0,1,0,1,1,0
youth,11785,women,Netherlands,2015,1999,3,3,3,0,0,0,1,0,0,1,1
youth,11786,women,Netherlands,2015,1999,9,2,2,0,0,0,1,0,1,0,0
youth,11788,men,Netherlands,2015,1995,9,1,1,0,0,0,0,0,0,0,1
youth,11789,women,Netherlands,2015,1996,4,1,1,0,0,0,0,0,0,1,0
youth,11790,men,North Macedonia,2015,1995,5,1,1,0,0,0,0,0,0,0,1
youth,11791,men,North Macedonia,2015,1997,4,2,2,0,0,0,0,0,1,0,1
youth,11792,men,North Macedonia,2015,1997,10,2,2,0,0,0,0,0,1,0,1
youth,11793,men,North Macedonia,2015,1997,6,1,1,0,0,0,0,0,1,0,0
youth,11794,men,North Macedonia,2017,1999,1,4,4,0,0,0,1,0,1,1,1
youth,11794,men,Serbia,2015,1999,1,4,4,0,0,0,1,0,1,1,1
youth,11795,men,North Macedonia,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11796,men,North Macedonia,2015,1999,2,2,2,0,0,0,1,0,0,0,1
youth,11797,men,North Macedonia,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11798,men,North Macedonia,2015,1999,9,2,2,0,0,0,1,0,1,0,0
youth,11799,men,North Macedonia,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11800,men,North Macedonia,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11801,men,North Macedonia,2015,1999,7,2,2,0,0,0,1,0,1,0,0
youth,11802,men,North Macedonia,2015,1999,6,4,4,0,0,0,1,0,1,1,1
youth,11803,men,North Macedonia,2015,1999,5,1,1,0,0,0,1,0,0,0,0
youth,11804,women,North Macedonia,2015,1999,8,2,2,0,0,0,1,0,1,0,0
youth,11805,women,North Macedonia,2015,1999,4,2,2,0,0,0,1,1,0,0,0
youth,11806,women,North Macedonia,2015,1999,11,2,2,0,0,0,1,0,1,0,0
youth,11807,women,North Macedonia,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11808,women,North Macedonia,2015,1999,8,1,1,0,0,0,1,0,0,0,0
youth,11809,men,North Macedonia,2015,1995,2,1,1,0,0,0,0,0,0,0,1
youth,11810,women,Norway,2015,1999,9,2,2,0,0,0,1,0,1,0,0
youth,11811,men,Norway,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11812,men,Norway,2015,1999,10,1,1,0,0,0,1,0,0,0,0
youth,11813,men,Norway,2015,1999,2,1,1,0,0,0,1,0,0,0,0
youth,11814,men,Norway,2015,1999,6,1,1,0,0,0,1,0,0,0,0
youth,11815,men,Norway,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11816,men,Norway,2015,1999,1,1,1,0,0,0,1,0,0,0,0
youth,11817,men,Norway,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11818,men,Norway,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11819,men,Norway,2015,1999,7,1,1,0,0,0,1,0,0,0,0
youth,11820,men,Norway,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11821,women,Norway,2015,1999,9,1,1,0,0,0,1,0,0,0,0
youth,11822,women,Norway,2015,1999,3,1,1,0,0,0,1,0,0,0,0
youth,11823,women,Norway,2015,1999,5,2,2,0,0,0,1,0,1,0,0
youth,11824,women,Norway,2015,1999,12,1,1,0,0,0,1,0,0,0,0
